imonth,extended,crit1,crit2,crit3,doubtterr,longitude,latitude,attacktype1,success,suicide,weaptype1,weapsubtype1,targtype1,targsubtype1,gname,nperps,nperpcap,claimed,nkill,nkillter,nwound,nwoundte,property,ishostkid,hostkidoutcome,city,weaptype1_txt,targtype1_txt,attacktype1_txt
12,0,1,1,1,0,74.789902,34.08374,3,1,0,6,15,14,67,Unknown,-1,-1,0,0,0,0,0,1,0,-1,Srinagar,Explosives,Private Citizens & Property,Bombing/Explosion
12,0,1,1,1,0,76.576171,33.778175,2,1,0,6,7,2,18,Unknown,2,-1,0,4,0,2,0,1,0,-1,Sarju,Explosives,Government (General),Armed Assault
12,0,1,1,1,0,75.165839,33.592697,2,1,0,5,-1,14,67,Kashmiri extremists,-1,0,0,0,0,2,0,0,0,-1,Qazigund,Firearms,Private Citizens & Property,Armed Assault
12,0,1,1,1,0,74.462821,34.542597,3,1,0,6,11,3,25,Unknown,-1,-1,0,3,0,0,0,1,0,-1,Lalpora,Explosives,Police,Bombing/Explosion
12,0,1,1,1,0,75.05077,33.788992,3,1,0,6,7,2,18,Militants,-1,0,0,0,0,15,0,-1,0,-1,Arwani,Explosives,Government (General),Bombing/Explosion
12,0,1,1,1,0,76.576171,33.778175,3,1,0,6,15,4,27,Jamiat ul-Mujahedin (JuM),-1,-1,1,8,0,23,0,1,0,-1,Unknown,Explosives,Military,Bombing/Explosion
1,0,1,1,1,1,74.092404,33.767001,2,1,0,5,2,4,34,Hizbul Mujahideen (HM),-1,-1,1,9,0,15,0,-1,0,-1,Poonch,Firearms,Military,Armed Assault
1,0,1,1,0,1,74.789902,34.08374,3,1,0,6,7,4,39,Unknown,-1,-1,-1,0,0,27,0,-1,0,-1,Srinagar,Explosives,Military,Bombing/Explosion
1,0,1,1,1,0,74.463715,34.288891,3,1,0,6,7,4,35,Muslim Separatists,-1,0,0,0,0,26,0,-1,0,-1,Sopore,Explosives,Military,Bombing/Explosion
1,0,1,1,1,0,74.789902,34.08374,3,1,0,6,-1,16,90,Unknown,-1,-1,-1,0,0,-1,0,1,0,-1,Srinagar,Explosives,Telecommunication,Bombing/Explosion
1,0,1,1,1,0,74.789902,34.08374,1,0,0,5,-1,2,15,Unknown,2,-1,-1,0,0,0,0,0,0,-1,Srinagar,Firearms,Government (General),Assassination
1,0,1,1,1,0,74.789902,34.08374,1,0,0,6,7,2,18,Unknown,-1,-1,0,0,0,2,0,-1,0,-1,Srinagar,Explosives,Government (General),Assassination
1,0,1,1,1,0,74.762446,34.002039,2,1,1,6,7,6,44,Lashkar-e-Taiba (LeT),6,6,1,11,6,14,0,-1,0,-1,Srinagar,Explosives,Airports & Aircraft,Armed Assault
1,0,1,1,1,0,74.789902,34.08374,3,1,0,6,8,19,-1,Unknown,-1,-1,0,6,0,22,0,1,0,-1,Srinagar,Explosives,Transportation,Bombing/Explosion
1,0,1,1,1,0,74.857026,32.726602,3,1,0,6,-1,2,15,Muslim extremists,-1,-1,-1,0,0,0,0,1,0,-1,Jammu,Explosives,Government (General),Bombing/Explosion
2,0,1,1,1,0,74.789902,34.08374,2,1,0,5,-1,14,69,Muslim Separatists,-1,0,0,6,0,5,0,0,0,-1,Srinagar,Firearms,Private Citizens & Property,Armed Assault
2,0,1,1,1,0,75.080556,33.029167,2,1,0,6,7,14,67,Unknown,-1,0,0,15,0,0,0,1,0,-1,Saloha,Explosives,Private Citizens & Property,Armed Assault
2,0,1,1,1,0,74.789902,34.08374,2,1,0,6,7,3,22,Lashkar-e-Taiba (LeT),4,0,1,10,0,6,-1,1,0,-1,Srinagar,Explosives,Police,Armed Assault
2,0,1,1,1,0,75.157913,33.732216,2,0,0,5,-1,2,18,Militants,-1,0,0,0,0,2,0,1,0,-1,Anantnag,Firearms,Government (General),Armed Assault
2,0,1,1,1,0,74.767929,33.863483,3,1,0,6,-1,2,15,Unknown,-1,0,0,0,0,4,0,1,0,-1,Charar-i-Sharif,Explosives,Government (General),Bombing/Explosion
2,0,1,1,1,0,74.462821,34.542597,3,1,0,6,-1,14,79,Unknown,-1,0,0,1,0,3,0,0,0,-1,Lalpora,Explosives,Private Citizens & Property,Bombing/Explosion
2,0,1,1,1,0,74.214998,34.370951,2,1,0,5,-1,2,15,Militants,-1,0,0,1,0,0,0,0,0,-1,Sodal,Firearms,Government (General),Armed Assault
2,0,1,1,1,0,74.499481,34.269413,3,0,0,6,7,14,77,Unknown,-1,0,0,0,0,0,0,0,0,-1,Tarzoo,Explosives,Private Citizens & Property,Bombing/Explosion
2,0,1,1,1,0,75.763367,33.313294,2,1,0,5,-1,14,67,Militants,-1,0,0,2,0,0,0,0,-1,-1,Kishtwar,Firearms,Private Citizens & Property,Armed Assault
2,0,1,1,1,0,74.774668,34.011779,-1,1,0,-1,-1,2,15,Militants,-1,0,0,1,0,0,0,0,0,-1,Bagdam district,Unknown,Government (General),Unknown
3,0,1,1,1,0,76.576171,33.778175,3,1,0,6,7,3,25,Unknown,-1,0,0,16,0,9,0,0,0,-1,Manjapu,Explosives,Police,Bombing/Explosion
3,0,1,1,1,0,74.50751,34.142813,2,1,0,5,-1,2,15,Militants,-1,-1,0,1,0,0,0,0,0,-1,Dangarpora,Firearms,Government (General),Armed Assault
3,0,1,1,1,1,74.263416,33.639869,2,1,0,5,-1,4,27,Unknown,4,0,0,2,0,6,0,0,0,-1,Surankot,Firearms,Military,Armed Assault
3,0,1,1,1,1,76.576171,33.778175,3,1,0,6,8,4,35,Unknown,-1,0,0,0,0,6,0,1,0,-1,Veelu,Explosives,Military,Bombing/Explosion
3,0,1,1,1,0,74.35399,34.205618,3,1,0,6,7,19,101,Militants,-1,0,0,0,0,2,0,-1,0,-1,Baramulla district,Explosives,Transportation,Bombing/Explosion
3,0,1,1,1,0,76.576171,33.778175,1,1,0,5,-1,2,15,Militants,-1,0,0,1,0,1,0,0,0,-1,Kulipora,Firearms,Government (General),Assassination
3,0,1,1,1,0,74.603325,34.009911,1,1,0,5,-1,2,15,Militants,-1,0,0,1,0,0,0,0,0,-1,Sonpah,Firearms,Government (General),Assassination
3,0,1,1,1,0,74.789902,34.08374,2,1,0,5,-1,3,25,Lashkar-e-Taiba (LeT),3,0,1,3,0,5,0,0,0,-1,Srinagar,Firearms,Police,Armed Assault
4,0,1,1,0,1,74.373056,34.319167,2,1,0,5,-1,4,29,Lashkar-e-Taiba (LeT),-1,0,1,1,0,5,0,0,0,-1,Watargam,Firearms,Military,Armed Assault
4,0,1,1,1,0,74.681027,32.993612,2,1,0,5,-1,2,15,Militants,-1,0,0,1,0,0,0,0,0,-1,Kandi,Firearms,Government (General),Armed Assault
4,0,1,1,1,0,74.349494,34.205141,3,1,0,6,-1,14,67,Unknown,-1,0,0,3,0,-1,-1,0,0,-1,Baramulla district,Explosives,Private Citizens & Property,Bombing/Explosion
4,0,1,1,1,0,76.576171,33.778175,3,1,0,6,7,3,22,Unknown,-1,0,0,0,0,3,0,-1,0,-1,Unknown,Explosives,Police,Bombing/Explosion
4,0,1,1,1,0,74.353867,34.205605,3,1,0,6,7,3,25,Unknown,-1,0,0,0,0,16,0,0,0,-1,Baramulla,Explosives,Police,Bombing/Explosion
4,0,1,1,1,0,74.789902,34.08374,2,1,0,5,2,4,29,Unknown,3,0,0,4,1,6,0,0,0,-1,Srinagar,Firearms,Military,Armed Assault
4,0,1,1,1,0,76.576171,33.778175,3,1,0,6,7,14,84,Unknown,3,0,0,0,0,4,0,0,0,-1,Unknown,Explosives,Private Citizens & Property,Bombing/Explosion
4,0,1,1,1,1,74.463715,34.288891,2,1,0,5,-1,4,27,Unknown,-1,0,0,1,0,3,0,0,0,-1,Sopore,Firearms,Military,Armed Assault
4,0,1,1,1,0,75.103386,33.789497,3,1,0,6,7,14,74,Unknown,-1,0,0,2,0,22,0,0,0,-1,Bijbehara,Explosives,Private Citizens & Property,Bombing/Explosion
4,0,1,1,1,0,74.722282,34.021244,3,1,0,6,8,3,23,Unknown,-1,0,0,5,0,5,0,-1,0,-1,Budgam District,Explosives,Police,Bombing/Explosion
5,0,1,1,1,0,74.589592,34.092796,3,1,1,6,13,4,27,Lashkar-e-Taiba (LeT),-1,0,0,8,2,-1,0,1,0,-1,Magam,Explosives,Military,Bombing/Explosion
5,0,1,1,1,0,74.789902,34.08374,3,1,0,6,7,14,84,Al-Hamas Mujahideen,-1,0,1,0,0,0,0,1,0,-1,Srinagar,Explosives,Private Citizens & Property,Bombing/Explosion
5,0,1,1,1,0,76.576171,33.778175,2,1,0,9,23,14,71,Lashkar-e-Taiba (LeT),-1,0,0,8,0,3,0,0,0,-1,Sajjar,Melee,Private Citizens & Property,Armed Assault
5,0,1,1,1,1,74.98717,34.151937,3,1,0,6,8,3,23,Hizbul Mujahideen (HM),-1,0,1,5,0,2,0,0,0,-1,Mahadev,Explosives,Police,Bombing/Explosion
5,0,1,1,1,0,74.449611,34.24437,3,1,0,6,-1,4,34,Hizbul Mujahideen (HM),-1,0,1,2,0,7,0,1,0,-1,Sangrama,Explosives,Military,Bombing/Explosion
5,0,1,1,1,0,76.576171,33.778175,3,1,0,6,7,2,18,Unknown,-1,0,0,0,0,0,0,-1,0,-1,Prechu,Explosives,Government (General),Bombing/Explosion
5,0,1,1,1,0,74.789902,34.08374,1,0,0,6,11,8,49,Hizbul Mujahideen (HM),-1,0,1,0,0,4,0,-1,0,-1,Srinagar,Explosives,Educational Institution,Assassination
5,0,1,1,1,0,76.576171,33.778175,3,1,0,6,7,15,85,Unknown,-1,0,0,0,0,0,0,-1,0,-1,Muzaffarnagar,Explosives,Religious Figures/Institutions,Bombing/Explosion
6,0,1,1,1,0,74.254614,34.526179,3,1,0,6,7,4,29,Unknown,-1,0,0,2,0,32,0,1,0,-1,Kupwara,Explosives,Military,Bombing/Explosion
6,0,1,1,1,0,74.789902,34.08374,2,1,0,5,4,3,25,Lashkar-e-Taiba (LeT),-1,0,1,2,0,0,0,0,0,-1,Srinagar,Firearms,Police,Armed Assault
6,0,1,1,1,0,74.72187,34.016396,3,1,0,6,7,15,86,Unknown,-1,0,0,4,0,50,0,-1,0,-1,Budgam,Explosives,Religious Figures/Institutions,Bombing/Explosion
6,0,1,1,1,0,74.880683,32.706548,3,1,0,6,14,19,100,Muslim Militants,-1,0,0,0,0,40,0,1,0,-1,Jammu,Explosives,Transportation,Bombing/Explosion
6,0,1,1,1,0,75.547321,33.142224,1,1,0,5,-1,2,15,Unknown,-1,0,0,2,0,3,0,-1,0,-1,Doda,Firearms,Government (General),Assassination
6,0,1,1,1,0,75.049798,33.857835,1,1,0,5,-1,2,15,Unknown,2,0,0,1,0,0,0,0,0,-1,Pathan Mohalla,Firearms,Government (General),Assassination
7,0,1,1,1,0,75.506758,34.100327,2,1,0,5,-1,14,68,Al-Umar Mujahideen,2,0,1,13,1,14,-1,-1,0,-1,Sheshnag,Firearms,Private Citizens & Property,Armed Assault
7,0,1,1,1,1,74.789902,34.08374,3,1,0,6,-1,14,67,Jaish-e-Mohammad (JeM),-1,0,1,0,0,9,0,1,0,-1,Srinagar,Explosives,Private Citizens & Property,Bombing/Explosion
7,0,1,1,1,0,74.733333,32.827778,2,1,0,5,-1,14,69,Unknown,-1,0,0,15,0,5,0,-1,0,-1,Jhiri,Firearms,Private Citizens & Property,Armed Assault
8,0,1,1,1,0,74.72187,34.016396,2,1,0,5,-1,14,76,Unknown,-1,0,0,2,0,0,0,0,0,-1,Budgam,Firearms,Private Citizens & Property,Armed Assault
8,0,1,1,1,0,75.157913,33.732216,1,1,0,5,-1,2,18,Unknown,-1,0,0,1,0,0,0,0,0,-1,Anantnag,Firearms,Government (General),Assassination
8,0,1,1,1,0,74.349494,34.205141,2,1,0,5,-1,14,77,Unknown,-1,-1,0,1,0,1,0,0,0,-1,Baramulla district,Firearms,Private Citizens & Property,Armed Assault
8,0,1,1,1,0,75.694138,32.529407,2,1,0,5,-1,14,69,Unknown,-1,0,0,0,0,2,0,0,0,-1,Pathi,Firearms,Private Citizens & Property,Armed Assault
8,0,1,1,1,0,76.576171,33.778175,2,1,0,5,-1,14,68,Unknown,-1,0,0,0,0,1,0,0,0,-1,Shams-ud-din Khan,Firearms,Private Citizens & Property,Armed Assault
8,0,1,1,1,0,74.3508,34.552849,2,1,0,5,-1,14,68,Unknown,-1,0,0,1,0,0,0,0,0,-1,Surigam,Firearms,Private Citizens & Property,Armed Assault
8,0,1,1,1,0,74.424533,34.05998,2,1,0,5,-1,14,68,Unknown,-1,0,0,1,0,0,0,0,0,-1,Tangmang,Firearms,Private Citizens & Property,Armed Assault
8,0,1,1,1,0,76.576171,33.778175,2,1,0,5,-1,14,69,Lashkar-e-Taiba (LeT),-1,0,0,13,0,5,0,0,1,6,Shrotidar,Firearms,Private Citizens & Property,Armed Assault
8,0,1,1,1,0,74.831062,33.721287,2,1,0,5,-1,14,68,Unknown,-1,0,0,1,0,0,0,0,0,-1,Shopian,Firearms,Private Citizens & Property,Armed Assault
8,0,1,1,1,0,74.647046,34.071834,1,0,0,5,-1,2,18,Unknown,-1,0,0,1,0,0,0,0,0,-1,Watal Pora,Firearms,Government (General),Assassination
8,0,1,1,1,0,75.548049,33.14575,6,1,0,5,-1,14,67,Militants,12,0,0,15,0,0,0,0,1,6,Doda district,Firearms,Private Citizens & Property,Hostage Taking (Kidnapping)
8,0,1,1,1,0,75.293111,34.303162,8,1,0,2,-1,8,48,Lashkar-e-Jhangvi,-1,0,1,0,0,2,0,0,0,-1,Sonamarg,Chemical,Educational Institution,Unarmed Assault
8,0,1,1,1,0,74.789902,34.08374,8,1,0,2,-1,14,68,Lashkar-e-Jhangvi,-1,0,1,0,0,2,0,0,0,-1,Srinagar,Chemical,Private Citizens & Property,Unarmed Assault
8,0,1,1,1,0,74.349494,34.205141,2,1,0,5,-1,14,76,Unknown,-1,0,0,0,0,1,0,1,0,-1,Baramulla district,Firearms,Private Citizens & Property,Armed Assault
8,0,1,1,1,0,74.920877,33.883072,2,1,0,5,-1,14,76,Unknown,-1,0,0,0,0,1,0,1,0,-1,Pulwama District,Firearms,Private Citizens & Property,Armed Assault
8,0,1,1,1,0,74.243333,34.587222,2,1,0,5,-1,14,67,Unknown,-1,0,0,1,0,0,0,0,0,-1,Bunagam,Firearms,Private Citizens & Property,Armed Assault
8,0,1,1,1,0,74.857026,32.726602,2,1,0,5,2,19,100,Unknown,3,0,0,12,1,30,1,1,0,-1,Jammu,Firearms,Transportation,Armed Assault
8,0,1,1,1,0,75.321852,34.028211,2,1,0,5,-1,2,18,Unknown,-1,0,0,1,0,0,0,0,0,-1,Pahalgam,Firearms,Government (General),Armed Assault
8,0,1,1,1,0,74.705217,34.075989,2,1,0,5,-1,3,25,Unknown,-1,0,0,3,0,0,0,0,0,-1,Soibugh,Firearms,Police,Armed Assault
8,0,1,1,1,0,74.091944,33.769444,6,1,0,5,-1,14,67,Unknown,-1,0,0,1,0,0,0,0,1,4,Poonch district,Firearms,Private Citizens & Property,Hostage Taking (Kidnapping)
8,0,1,1,1,0,74.297154,33.653794,6,1,0,5,-1,14,67,Unknown,-1,-1,0,1,0,0,0,0,1,4,Mohra Bachai,Firearms,Private Citizens & Property,Hostage Taking (Kidnapping)
8,0,1,1,1,0,75.042109,33.758958,1,1,0,5,-1,2,15,Hizbul Mujahideen (HM),2,0,1,1,0,0,0,0,0,-1,Frisal,Firearms,Government (General),Assassination
8,0,1,1,1,0,75.042109,33.758958,1,1,0,5,-1,22,109,Unknown,-1,0,0,1,0,0,0,0,0,-1,Frisal,Firearms,Violent Political Party,Assassination
8,0,1,1,1,0,74.789902,34.08374,3,1,0,6,7,3,23,Unknown,-1,0,0,0,0,10,0,1,0,-1,Srinagar,Explosives,Police,Bombing/Explosion
8,0,1,1,1,0,76.576171,33.778175,3,1,0,6,7,19,101,Unknown,-1,-1,0,1,0,15,0,1,0,-1,Unknown,Explosives,Transportation,Bombing/Explosion
8,0,1,1,1,0,74.925482,33.612159,1,0,0,5,-1,2,18,Unknown,-1,0,0,0,0,0,0,1,0,-1,Damhal Hanjipora,Firearms,Government (General),Assassination
8,0,1,1,1,0,74.844677,34.016838,2,1,0,5,-1,14,68,Unknown,-1,0,0,2,0,0,0,0,0,-1,Kanihama,Firearms,Private Citizens & Property,Armed Assault
8,0,1,1,1,0,74.789902,34.08374,2,1,0,5,-1,3,25,Unknown,-1,0,0,1,0,1,0,0,0,-1,Srinagar,Firearms,Police,Armed Assault
8,0,1,1,1,0,74.789902,34.08374,3,0,0,6,-1,14,67,Unknown,-1,0,0,0,0,0,0,0,0,-1,Srinagar,Explosives,Private Citizens & Property,Bombing/Explosion
8,0,1,1,1,0,74.622476,33.315527,2,1,0,5,-1,14,69,Lashkar-e-Taiba (LeT),-1,0,0,5,0,1,0,0,0,-1,Bhela,Firearms,Private Citizens & Property,Armed Assault
8,0,1,1,1,0,74.622476,33.315527,3,1,0,6,7,14,67,Lashkar-e-Taiba (LeT),-1,0,0,2,0,1,0,0,0,-1,Bhela,Explosives,Private Citizens & Property,Bombing/Explosion
8,0,1,1,1,0,74.789902,34.08374,3,1,0,6,-1,14,67,Unknown,-1,0,0,0,0,0,0,0,0,-1,Srinagar,Explosives,Private Citizens & Property,Bombing/Explosion
8,0,1,1,1,0,75.210008,33.760419,1,0,0,6,8,2,18,Unknown,-1,0,0,0,0,0,0,0,0,-1,Mattan,Explosives,Government (General),Assassination
8,0,1,1,1,0,74.281273,34.399281,3,1,0,6,7,8,49,Lashkar-e-Taiba (LeT),1,0,1,0,0,18,0,0,0,-1,Handwara,Explosives,Educational Institution,Bombing/Explosion
8,0,1,1,1,0,75.548049,33.14575,3,1,0,6,8,3,23,Unknown,-1,0,0,0,0,9,0,1,0,-1,Doda district,Explosives,Police,Bombing/Explosion
8,0,1,1,1,0,75.548049,33.14575,3,0,0,6,11,3,22,Unknown,-1,0,0,1,1,0,0,0,0,-1,Doda District,Explosives,Police,Bombing/Explosion
8,0,1,1,1,0,75.548049,33.14575,7,1,0,5,-1,3,22,Unknown,-1,0,0,0,0,1,0,1,0,-1,Doda district,Firearms,Police,Facility/Infrastructure Attack
8,0,1,1,1,0,75.085072,33.245395,2,1,0,5,-1,3,22,Unknown,-1,0,0,0,0,1,0,1,0,-1,Sangaldan,Firearms,Police,Armed Assault
8,0,1,1,1,0,74.349494,34.205141,2,1,0,5,-1,3,25,Unknown,-1,0,0,1,0,0,0,0,0,-1,Baramulla District,Firearms,Police,Armed Assault
8,0,1,1,1,0,74.591438,34.014412,2,1,0,5,-1,14,68,Unknown,-1,0,0,2,0,2,0,0,0,-1,Beerwah,Firearms,Private Citizens & Property,Armed Assault
8,0,1,1,1,0,74.789902,34.08374,3,1,0,6,7,3,22,Unknown,-1,0,0,0,0,0,0,0,0,-1,Srinagar,Explosives,Police,Bombing/Explosion
8,0,1,1,1,0,76.576171,33.778175,2,1,0,5,-1,14,68,Unknown,-1,0,0,1,0,0,0,0,0,-1,Takia Hail Jageer,Firearms,Private Citizens & Property,Armed Assault
8,0,1,1,1,0,74.789902,34.08374,2,1,0,5,-1,14,67,Unknown,1,0,0,1,1,1,-1,0,0,-1,Srinagar,Firearms,Private Citizens & Property,Armed Assault
8,0,1,1,1,0,74.401264,34.526482,2,0,0,5,-1,3,25,Unknown,-1,0,0,0,0,0,0,0,0,-1,Krusan,Firearms,Police,Armed Assault
8,0,1,1,1,0,76.576171,33.778175,2,1,0,5,-1,3,23,Unknown,-1,0,0,1,0,2,0,0,0,-1,Ogaad,Firearms,Police,Armed Assault
8,0,1,1,1,0,74.084352,34.509039,2,1,0,5,-1,15,85,Unknown,-1,0,0,1,0,0,0,0,0,-1,Dardpora,Firearms,Religious Figures/Institutions,Armed Assault
8,0,1,1,1,0,74.084352,34.509039,2,1,0,5,-1,14,68,Unknown,-1,0,0,1,0,0,0,0,0,-1,Dardpora,Firearms,Private Citizens & Property,Armed Assault
8,0,1,1,1,0,76.576171,33.778175,2,1,0,5,-1,14,67,Unknown,-1,0,0,1,0,0,0,0,0,-1,Durmunah,Firearms,Private Citizens & Property,Armed Assault
8,0,1,1,1,0,74.084352,34.509039,2,1,0,5,-1,14,77,Unknown,-1,0,0,1,0,0,0,0,0,-1,Dardpora,Firearms,Private Citizens & Property,Armed Assault
8,0,1,1,1,0,74.092404,33.767001,2,1,0,6,7,3,22,Lashkar-e-Taiba (LeT),-1,0,1,7,0,0,0,1,0,-1,Poonch,Explosives,Police,Armed Assault
8,0,1,1,1,0,76.576171,33.778175,2,1,0,5,-1,14,69,Unknown,-1,-1,0,2,0,0,0,0,0,-1,Mohmangad,Firearms,Private Citizens & Property,Armed Assault
8,0,1,1,1,0,75.198311,33.3402,7,1,0,5,2,14,68,Unknown,-1,-1,0,2,0,0,0,1,0,-1,Neel,Firearms,Private Citizens & Property,Facility/Infrastructure Attack
8,0,1,1,1,0,74.519082,33.358818,6,1,0,5,-1,14,-1,Unknown,-1,0,0,2,0,0,0,0,1,4,Kotranka,Firearms,Private Citizens & Property,Hostage Taking (Kidnapping)
8,1,1,1,1,0,75.673333,33.310556,6,1,0,5,-1,14,68,Unknown,-1,0,0,1,0,0,0,0,1,4,Kuntwor,Firearms,Private Citizens & Property,Hostage Taking (Kidnapping)
8,0,1,1,1,0,74.570556,34.190278,2,1,0,5,-1,2,18,Unknown,-1,0,0,1,0,0,0,0,0,-1,Ghat,Firearms,Government (General),Armed Assault
8,0,1,1,1,0,76.576171,33.778175,-1,1,0,-1,-1,14,67,Unknown,-1,0,0,1,0,0,0,0,0,-1,Unknown,Unknown,Private Citizens & Property,Unknown
8,0,1,1,1,0,75.19284,33.336449,2,1,0,5,-1,14,67,Unknown,-1,0,0,0,0,1,0,0,0,-1,Ramsoo,Firearms,Private Citizens & Property,Armed Assault
8,0,1,1,1,0,74.789902,34.08374,1,0,0,5,3,2,18,Al-Umar Mujahideen,-1,0,1,0,0,1,0,0,0,-1,Srinagar,Firearms,Government (General),Assassination
8,0,1,1,1,0,75.548777,32.810244,2,1,0,5,-1,4,39,Unknown,-1,0,0,2,0,0,0,0,0,-1,Basantgarh,Firearms,Military,Armed Assault
8,0,1,1,1,0,74.708321,34.047672,2,1,0,5,3,14,68,Unknown,-1,0,0,1,0,0,0,0,0,-1,Nasrullahpora,Firearms,Private Citizens & Property,Armed Assault
8,0,1,1,1,0,74.349494,34.205141,1,0,0,6,-1,2,15,Unknown,-1,0,0,0,0,0,0,1,0,-1,Baramulla District,Explosives,Government (General),Assassination
8,0,1,1,1,0,76.576171,33.778175,2,1,0,5,-1,17,93,Unknown,-1,0,0,1,0,0,0,0,0,-1,Hardumadam,Firearms,Terrorists/Non-State Militia,Armed Assault
8,0,1,1,1,0,75.548777,32.810244,2,1,0,5,-1,14,68,Unknown,-1,0,0,1,0,0,0,0,0,-1,Basantgarh,Firearms,Private Citizens & Property,Armed Assault
8,0,1,1,1,0,74.391667,34.525,3,1,0,6,8,3,23,Unknown,-1,0,0,0,0,5,0,1,0,-1,Lolab,Explosives,Police,Bombing/Explosion
8,0,1,1,1,0,75.199167,33.228889,1,1,0,5,-1,2,18,Unknown,-1,0,0,2,0,0,0,0,0,-1,Parnot,Firearms,Government (General),Assassination
8,0,1,1,1,0,74.263416,33.639869,2,1,0,9,23,15,85,Unknown,-1,0,0,2,0,0,0,0,0,-1,Surankot,Melee,Religious Figures/Institutions,Armed Assault
8,0,1,1,1,0,76.576171,33.778175,2,1,0,5,-1,14,69,Unknown,-1,0,0,2,0,0,0,0,0,-1,Pamrod,Firearms,Private Citizens & Property,Armed Assault
8,0,1,1,1,0,74.092404,33.767001,2,1,0,5,-1,14,67,Unknown,4,0,0,5,0,0,0,1,0,-1,Poonch,Firearms,Private Citizens & Property,Armed Assault
8,0,1,1,1,0,74.315313,33.371715,3,1,0,6,-1,19,99,Lashkar-e-Taiba (LeT),-1,0,0,0,0,0,0,1,0,-1,Rajouri,Explosives,Transportation,Bombing/Explosion
8,0,1,1,1,0,74.789902,34.08374,2,0,0,5,-1,19,104,Unknown,-1,0,0,0,0,1,0,0,0,-1,Srinagar,Firearms,Transportation,Armed Assault
8,0,1,1,1,0,76.576171,33.778175,3,1,0,6,8,19,99,Hizbul Mujahideen (HM),-1,0,1,8,0,13,0,1,0,-1,Hangalpawa,Explosives,Transportation,Bombing/Explosion
8,0,1,1,1,0,74.254614,34.526179,1,1,0,5,-1,2,15,Unknown,-1,0,0,2,0,0,0,0,0,-1,Kupwara District,Firearms,Government (General),Assassination
8,0,1,1,1,0,74.320816,34.572536,2,1,0,5,-1,14,67,Unknown,-1,-1,0,1,0,0,0,0,0,-1,Kalaroos,Firearms,Private Citizens & Property,Armed Assault
8,0,1,1,1,0,74.674441,34.367604,2,1,0,5,-1,14,68,Lashkar-e-Taiba (LeT),-1,0,0,3,0,1,0,0,0,-1,Garoora,Firearms,Private Citizens & Property,Armed Assault
8,0,1,1,1,0,74.722282,34.021244,2,1,0,5,-1,8,48,Unknown,-1,0,0,1,0,0,0,0,0,-1,Budgam District,Firearms,Educational Institution,Armed Assault
8,0,1,1,1,0,74.23554,33.090721,6,1,0,5,-1,14,69,Unknown,-1,0,0,4,0,0,0,0,1,6,Nowshehra,Firearms,Private Citizens & Property,Hostage Taking (Kidnapping)
8,0,1,1,1,0,74.773376,33.962021,2,1,0,5,-1,14,68,Unknown,-1,0,0,1,0,0,0,0,0,-1,Gulnaz Panzan,Firearms,Private Citizens & Property,Armed Assault
9,0,1,1,1,0,74.797368,34.083658,3,1,0,6,12,19,104,Jaish-e-Mohammad (JeM),-1,0,0,0,0,0,0,1,0,-1,Srinagar district,Explosives,Transportation,Bombing/Explosion
9,0,1,1,1,0,75.548049,33.14575,3,1,0,6,7,3,22,Lashkar-e-Taiba (LeT),3,0,1,1,0,10,0,1,0,-1,Doda,Explosives,Police,Bombing/Explosion
9,0,1,1,1,0,74.365486,34.223698,3,1,0,6,-1,8,49,Unknown,-1,0,0,2,0,6,0,1,0,-1,Janbazpora,Explosives,Educational Institution,Bombing/Explosion
9,0,1,1,1,0,75.179344,33.300854,3,1,0,6,12,4,35,Unknown,-1,0,0,4,0,17,0,1,0,-1,Digdol,Explosives,Military,Bombing/Explosion
9,0,1,1,1,0,75.31498,34.016075,3,1,0,6,12,8,50,Unknown,-1,0,0,1,0,20,0,1,0,-1,Pahalgam,Explosives,Educational Institution,Bombing/Explosion
9,0,1,1,1,1,74.857026,32.726602,3,1,0,6,12,4,39,Hizbul Mujahideen (HM),-1,0,1,6,0,0,0,1,0,-1,Jammu district,Explosives,Military,Bombing/Explosion
9,0,1,1,1,1,75.135264,32.925224,3,1,0,6,12,4,34,Unknown,-1,0,0,6,0,0,0,1,0,-1,Udhampur district,Explosives,Military,Bombing/Explosion
9,0,1,1,1,1,74.847789,32.548637,3,1,0,6,-1,4,29,Hizbul Mujahideen (HM),-1,0,1,1,0,6,0,0,0,-1,Ratnal,Explosives,Military,Bombing/Explosion
9,0,1,1,1,1,75.135264,32.925224,3,1,0,6,8,4,39,Unknown,-1,0,0,1,0,4,0,1,0,-1,Udhampur,Explosives,Military,Bombing/Explosion
9,0,1,1,1,0,74.789902,34.08374,3,1,0,6,7,3,23,Unknown,-1,0,0,0,0,5,0,1,0,-1,Srinagar,Explosives,Police,Bombing/Explosion
9,0,1,1,1,0,74.281273,34.399281,2,1,1,5,-1,3,25,Lashkar-e-Taiba (LeT),-1,0,0,12,1,9,0,0,0,-1,Handwara,Firearms,Police,Armed Assault
10,0,1,1,1,0,74.789902,34.08374,3,1,1,6,15,2,18,Jaish-e-Mohammad (JeM),3,0,1,31,1,60,0,1,0,-1,Srinagar,Explosives,Government (General),Bombing/Explosion
